,N,P,K,temperature,humidity,ph,rainfall,soil_type,label
15552,87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,1,maize
15553,60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,1,maize
15554,94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,2,maize
15555,95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,2,maize
15556,84,44,21,21.869274,61.91044947,5.850439831,107.2681929,2,maize
15557,77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,2,maize
15558,66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,1,maize
15559,63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,1,maize
15560,79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,1,maize
15561,72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,1,maize
15562,67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,1,maize
15563,86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,1,maize
15564,76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,1,maize
15565,75,53,18,20.68899915,59.4375337,6.864793607,103.651438,2,maize
15566,81,45,23,19.32666088,68.034493,6.192360003,84.22969177,1,maize
15567,73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,1,maize
15568,71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,1,maize
15569,96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,1,maize
15570,99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,1,maize
15571,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,1,maize
15572,86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,1,maize
15573,94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,1,maize
15574,76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,1,maize
15575,77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,1,maize
15576,74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,1,maize
15577,81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,2,maize
15578,63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,1,maize
15579,99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,1,maize
15580,90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,2,maize
15581,68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,2,maize
15582,60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,1,maize
15583,71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,1,maize
15584,61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,2,maize
15585,88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,1,maize
15586,65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,2,maize
15587,78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,1,maize
15588,78,58,15,25.00933355,67.816568,6.528631266,62.91359494,1,maize
15589,92,60,23,18.66746724,71.516474,5.721667141,69.93293255,1,maize
15590,79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,2,maize
15591,91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,1,maize
15592,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,1,maize
15593,87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,1,maize
15594,71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,1,maize
15595,90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,1,maize
15596,67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,2,maize
15597,60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,1,maize
15598,83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,1,maize
15599,83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,1,maize
15600,40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,1,chickpea
15601,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,1,chickpea
15602,39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,1,chickpea
15603,22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,1,chickpea
15604,36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,1,chickpea
15605,32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,1,chickpea
15606,58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,1,chickpea
15607,59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,1,chickpea
15608,42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,1,chickpea
15609,28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,1,chickpea
15610,58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,1,chickpea
15611,43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,1,chickpea
15612,58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,1,chickpea
15613,23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,1,chickpea
15614,27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,1,chickpea
15615,28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,1,chickpea
15616,50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,1,chickpea
15617,39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,1,chickpea
15618,25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,1,chickpea
15619,31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,1,chickpea
15620,26,80,83,17.08498521,16.14565756,7.528599957,71.31007253,1,chickpea
15621,25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,1,chickpea
15622,31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,1,chickpea
15623,60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,1,chickpea
15624,59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,1,chickpea
15625,22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,1,chickpea
15626,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,1,chickpea
15627,59,60,84,19.03025305,18.66725565,7.690962338,94.70992037,1,chickpea
15628,54,77,85,17.1418614,17.0662427,7.829211144,83.74606679,1,chickpea
15629,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,1,chickpea
15630,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,1,chickpea
15631,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,1,chickpea
15632,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,1,chickpea
15633,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,1,chickpea
15634,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,1,chickpea
15635,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,1,chickpea
15636,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,1,chickpea
15637,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,1,chickpea
15638,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,1,chickpea
15639,54,61,77,18.81198127,15.21618225,6.206582193,77.5429424,1,chickpea
15640,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,1,chickpea
15641,59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,1,chickpea
15642,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,1,chickpea
15643,57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,1,chickpea
15644,35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,1,chickpea
15645,35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,1,chickpea
15646,52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,1,chickpea
15647,27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,1,chickpea
15648,57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,1,chickpea
15649,52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,1,chickpea
15650,43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,1,chickpea
15651,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,1,chickpea
15652,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,1,chickpea
15653,29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,1,chickpea
15654,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,1,chickpea
15655,56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,1,chickpea
15656,37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,1,chickpea
15657,49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,1,chickpea
15658,59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,1,chickpea
15659,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,1,chickpea
15660,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,1,chickpea
15661,51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,1,chickpea
15662,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,1,chickpea
15663,22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,1,chickpea
15664,52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,1,chickpea
15665,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,1,chickpea
15666,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,1,chickpea
15667,41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,1,chickpea
15668,52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,1,chickpea
15669,34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,1,chickpea
15670,42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,1,chickpea
15671,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,1,chickpea
15672,27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,1,chickpea
15673,30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,1,chickpea
15674,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,1,chickpea
15675,27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,1,chickpea
15676,32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,1,chickpea
15677,31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,1,chickpea
15678,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,1,chickpea
15679,47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,1,chickpea
15680,54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,1,chickpea
15681,47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,1,chickpea
15682,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,1,chickpea
15683,53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,1,chickpea
15684,45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,1,chickpea
15685,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,1,chickpea
15686,30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,1,chickpea
15687,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,1,chickpea
15688,53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,1,chickpea
15689,22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,1,chickpea
15690,60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,1,chickpea
15691,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,1,chickpea
15692,39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,1,chickpea
15693,35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,1,chickpea
15694,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,1,chickpea
15695,57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,1,chickpea
15696,48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,1,chickpea
15697,36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,1,chickpea
15698,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,1,chickpea
15699,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,1,chickpea
15700,13,60,25,17.13692774,20.59541693,5.68597166,128.256862,2,kidneybeans
15701,25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,2,kidneybeans
15702,31,55,22,22.91350245,21.33953114,5.873171894,109.225556,2,kidneybeans
15703,40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,2,kidneybeans
15704,2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,1,kidneybeans
15705,26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,2,kidneybeans
15706,17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,1,kidneybeans
15707,26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,2,kidneybeans
15708,17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,2,kidneybeans
15709,27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,2,kidneybeans
15710,28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,2,kidneybeans
15711,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,1,kidneybeans
15712,28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,2,kidneybeans
15713,25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,2,kidneybeans
15714,12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,1,kidneybeans
15715,6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,1,kidneybeans
15716,22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,2,kidneybeans
15717,27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,1,kidneybeans
15718,10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,2,kidneybeans
15719,23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,2,kidneybeans
15720,19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,1,kidneybeans
15721,19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,2,kidneybeans
15722,22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,1,kidneybeans
15723,37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,2,kidneybeans
15724,11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,1,kidneybeans
15725,18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,2,kidneybeans
15726,21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,2,kidneybeans
15727,24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,1,kidneybeans
15728,34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,2,kidneybeans
15729,16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,1,kidneybeans
15730,17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,1,kidneybeans
15731,37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,2,kidneybeans
15732,40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,1,kidneybeans
15733,9,77,17,20.12373284,24.45202552,5.783425416,106.158201,2,kidneybeans
15734,1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,2,kidneybeans
15735,33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,2,kidneybeans
15736,23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,2,kidneybeans
15737,6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,2,kidneybeans
15738,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,1,kidneybeans
15739,7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,1,kidneybeans
15740,8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,1,kidneybeans
15741,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,2,kidneybeans
15742,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,2,kidneybeans
15743,32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,2,kidneybeans
15744,27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,2,kidneybeans
15745,17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,2,kidneybeans
15746,0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,1,kidneybeans
15747,13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,1,kidneybeans
15748,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,2,kidneybeans
15749,9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,2,kidneybeans
15750,11,72,20,19.52226241,24.92607153,5.951177452,113.334026,2,kidneybeans
15751,3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,2,kidneybeans
15752,35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,1,kidneybeans
15753,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,1,kidneybeans
15754,23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,1,kidneybeans
15755,22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,2,kidneybeans
15756,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,1,kidneybeans
15757,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,1,kidneybeans
15758,12,63,17,18.358923,19.37703396,5.717143397,138.414764,2,kidneybeans
15759,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,1,kidneybeans
15760,7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,2,kidneybeans
15761,24,67,22,20.120043,22.89845607,5.618844277,104.6252153,2,kidneybeans
15762,11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,2,kidneybeans
15763,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,1,kidneybeans
15764,25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,2,kidneybeans
15765,34,66,17,18.81097271,21.27833035,5.889614577,125.084915,2,kidneybeans
15766,20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,2,kidneybeans
15767,37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,1,kidneybeans
15768,18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,2,kidneybeans
15769,4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,2,kidneybeans
15770,37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,2,kidneybeans
15771,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,2,kidneybeans
15772,11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,2,kidneybeans
15773,22,80,20,23.00884744,18.86880997,5.669560726,100.118612,2,kidneybeans
15774,12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,1,kidneybeans
15775,5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,1,kidneybeans
15776,27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,1,kidneybeans
15777,31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,1,kidneybeans
15778,36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,1,kidneybeans
15779,5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,2,kidneybeans
15780,32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,1,kidneybeans
15781,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,2,kidneybeans
15782,0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,2,kidneybeans
15783,14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,2,kidneybeans
15784,29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,2,kidneybeans
15785,32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,2,kidneybeans
15786,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,2,kidneybeans
15787,13,69,19,17.30844532,20.01730914,5.86390397,115.199245,2,kidneybeans
15788,14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,1,kidneybeans
15789,9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,2,kidneybeans
15790,20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,2,kidneybeans
15791,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,1,kidneybeans
15792,27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,1,kidneybeans
15793,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,2,kidneybeans
15794,7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,1,kidneybeans
15795,27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,1,kidneybeans
15796,30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,2,kidneybeans
15797,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,1,kidneybeans
15798,27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,2,kidneybeans
15799,22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,2,kidneybeans
15800,3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,2,pigeonpeas
15801,40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,2,pigeonpeas
15802,33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,2,pigeonpeas
15803,27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,2,pigeonpeas
